,dangerLevel,elevation_th,HN72_24,HN24_7d,Pen_depth,HN24,min_ccl_pen,RH,wind_trans24_3d,wind_trans24,wind_trans24_7d,warnreg
203460,2.0,2400.0,36.66075,53.66,16.939825129344413,8.219,0.29,59.8875,0.0,0.0,0.0,20.0
203466,2.0,2400.0,32.409625000000005,35.23,13.263199357270926,1.299375,0.34,70.8125,32.39,0.09875,32.62,20.0
203468,2.0,2400.0,31.660375,38.24,12.672074267803117,0.512375,0.42,93.525,16.53,3.4606250000000003,17.3,20.0
203469,2.0,2400.0,35.702125,40.78,17.244479438656228,1.3717500000000002,0.25,73.8375,0.0,0.0,0.0,20.0
203477,2.0,2400.0,31.627625,56.47,13.22380282250012,2.022875,0.47,50.725,40.51,1.5197500000000004,51.96,20.0
203478,2.0,2400.0,11.64125,18.6,10.143750541998331,0.0,0.97,73.175,29.16,0.13925,29.78,20.0
203479,3.0,2600.0,21.52375,28.98,16.20682308078469,0.0,0.2,99.65,28.0,7.71225,38.86,20.0
203483,3.0,2600.0,35.36712499999999,44.86,15.039744650902286,1.3516250000000003,0.36,91.225,57.61,2.8965,61.89,20.0
203485,3.0,2600.0,31.462375000000005,32.54,18.16037177572164,1.813875,0.37,85.4,27.64,12.586125,31.91,20.0
203488,3.0,2400.0,26.50475,29.18,22.436512073838404,22.116875,0.25,98.5875,7.96,7.843125,10.17,20.0
203489,3.0,2400.0,18.947375,32.97,11.788704739230312,13.338250000000002,0.13,92.4625,29.33,29.177625,29.42,20.0
203490,3.0,2400.0,32.407875000000004,41.91,24.302144205507783,24.701625,0.28,97.925,0.0,0.0,0.0,20.0
203491,3.0,2400.0,18.166875,25.85,19.24442008265686,16.637,0.19,99.275,8.04,7.60125,12.31,20.0
203493,2.0,2600.0,10.83275,19.14,17.675242774839106,9.334875,0.33,89.65,0.0,0.0,0.0,20.0
203496,3.0,2400.0,17.449125000000002,28.76,17.7131288241285,15.859000000000002,0.19,96.575,0.0,0.0,0.0,20.0
203498,2.0,2600.0,8.57925,8.58,11.141897382925851,5.609374999999999,0.62,83.6,0.17,0.172,0.17,20.0
203500,3.0,2400.0,19.184625,33.7,21.28648765845616,16.60875,0.15,96.3375,0.0,0.0,0.0,20.0
203502,3.0,2400.0,29.913125,36.79,24.224392531526075,24.56725,0.2,97.3375,6.9,6.8957500000000005,17.11,20.0
203504,3.0,2400.0,23.329625,26.04,20.374136891493727,17.835124999999994,0.21,99.8375,2.94,2.9123750000000004,24.01,20.0
203505,3.0,2400.0,9.0305,17.07,9.395220671647024,5.797999999999999,1.25,88.6,0.0,0.0,0.0,20.0
203507,3.0,2400.0,15.601,32.41,13.764864581597513,11.120625,0.2,90.8,13.57,13.527875000000002,25.52,20.0
203509,3.0,2400.0,19.677,24.33,17.531262738299354,15.431375,0.16,99.8875,19.56,19.30775,30.11,20.0
203512,2.0,2400.0,14.424625,61.74,32.44089622577127,13.182375,0.28,99.1875,3.09,0.1889999999999999,7.36,21.0
203513,3.0,2400.0,28.584125,111.93,34.41429599406009,23.640875,0.23,100.0,0.0,0.0,0.0,21.0
203514,3.0,2400.0,14.073375,60.07,29.30881124134603,13.06875,0.32,100.0,31.49,28.90000000000001,56.65,21.0
203519,2.0,2400.0,22.89925,44.07,25.42650822528176,11.596125,0.35,99.4625,8.36,1.430625,64.15,21.0
203520,2.0,2400.0,28.985625,49.18,25.829542912534485,14.168,0.25,94.6125,0.12,0.087875,1.94,21.0
203525,3.0,2400.0,30.108125000000005,56.6,26.76652348457632,17.039125000000002,0.11,100.0,37.47,5.9932500000000015,62.01,21.0
203526,3.0,2400.0,38.911875,64.65,27.50524001722661,17.886125,0.28,97.7375,0.0,0.0,0.0,21.0
203527,3.0,2400.0,41.86237499999999,107.28,23.354405058280268,16.91575,0.28,99.1875,2.01,2.0115,2.01,21.0
203528,2.0,2400.0,26.311875,54.73,26.86931641837368,13.12975,0.31,88.12499999999999,12.87,12.676875,18.99,21.0
203529,2.0,2400.0,21.629625,45.73,23.99400365224704,10.29325,0.25,87.3375,0.0,0.0,0.0,21.0
203530,2.0,2400.0,36.887375,56.53,25.31701515103035,17.122500000000002,0.21,99.425,0.0,0.0,0.0,21.0
203534,3.0,2400.0,40.50475,65.59,23.71062436490911,1.8948750000000003,0.31,62.725,0.0,0.0,0.0,21.0
203536,3.0,2400.0,41.23275,101.05,20.306090415074504,0.676125,0.29,66.71249999999999,2.32,0.3084999999999999,2.32,21.0
203537,2.0,2400.0,27.703125,55.36,24.004208315146585,1.391625,0.33,59.72500000000001,20.07,7.2075,25.48,21.0
203540,2.0,2400.0,23.1595,41.79,22.911661128655528,0.260375,0.37,59.225,23.19,18.66925,75.63,21.0
203543,2.0,2400.0,21.6295,45.35,20.93929161415216,0.0,0.36,61.225,0.02,0.0155,0.02,21.0
203544,2.0,2400.0,30.329125000000005,48.14,20.659163944414807,1.34375,0.34,55.425,3.13,3.0083750000000005,4.19,21.0
203545,3.0,2400.0,34.535375,58.89,23.008480114618912,4.42725,0.16,71.14999999999998,47.02,12.1265,71.99,21.0
203546,2.0,2400.0,37.40425,54.55,22.30885928670712,0.516875,0.31,74.11249999999998,0.0,0.0,0.0,21.0
203548,3.0,2400.0,28.49387500000001,44.29,24.36457872289284,3.056375,0.35,52.5375,0.0,0.0,0.0,21.0
203549,3.0,2400.0,27.68625,88.28,33.73764218632238,10.09425,0.31,91.025,2.32,0.0,2.32,21.0
203551,3.0,2400.0,24.8205,50.89,25.44860947663856,3.353875,0.17,94.5125,67.29,49.17312500000001,106.48,21.0
203553,4.0,2400.0,21.57650000000001,44.85,27.19785140108556,2.133875,0.35,84.43749999999999,0.0,0.0,0.0,21.0
203554,3.0,2400.0,26.675,49.14,37.74896349113388,14.8185,0.21,84.1,110.29,90.1935,143.63,21.0
203555,3.0,2400.0,50.039,85.1,26.439600180871963,37.694125,0.21,99.025,10.71,10.29625,11.01,21.0
203557,3.0,2400.0,20.725875,49.28,21.703646833652048,3.0863749999999994,0.31,84.825,0.01,0.0105,0.01,21.0
203558,3.0,2400.0,22.856875,54.18,37.11556380990776,8.335625,0.14,87.65,34.84,14.95175,40.39,21.0
203559,3.0,2400.0,35.64125,61.91,27.384547049678712,20.12925,0.13,77.775,6.5,3.3995,6.53,21.0
203561,3.0,2400.0,27.456875,54.68,34.13300300184052,17.16375,0.22,94.4625,0.18,0.1692499999999999,0.18,21.0
203566,3.0,2200.0,40.4765,52.56,24.996905302248805,29.12725,0.24,97.625,139.55,20.931,169.6,21.0
203567,3.0,2200.0,12.793625,49.68,20.68104430768836,9.19025,0.33,87.5125,0.01,0.0035,0.01,21.0
203570,3.0,2200.0,28.669000000000004,46.54,29.019819226086355,23.237375,0.27,92.8125,40.25,5.806125,43.1,21.0
203572,3.0,2200.0,52.234125,75.91,29.67343507643972,37.15525,0.21,99.65,132.81,23.94925,151.14,21.0
203578,3.0,2000.0,35.017875000000004,74.77,32.335176246802234,29.69875,0.2,96.1375,4.98,2.5377500000000004,4.98,21.0
203579,3.0,2200.0,50.404625,76.92,27.66204904272829,32.222125000000005,0.26,94.9625,37.79,4.909,45.46,21.0
203581,3.0,2000.0,43.60787499999999,71.16,31.4358155792058,33.880875,0.17,100.0,32.18,10.017125,47.94,21.0
203584,3.0,2000.0,29.0005,60.11,28.41111105480231,21.2195,0.18,99.8375,99.85,38.552375,137.34,21.0
203587,3.0,2000.0,52.130375,97.63,33.141389421910766,41.359875,0.21,100.0,0.31,0.0,2.32,21.0
203589,3.0,2000.0,78.58737500000002,90.33,27.81770903456965,34.135125,0.26,100.0,24.41,13.855875,24.86,21.0
203590,3.0,2000.0,64.070875,87.06,30.992401755077488,46.90725,0.2,99.425,0.24,0.053875,0.24,21.0
203595,3.0,2000.0,57.974625,110.66,32.99612880640149,41.988375,0.19,99.9875,0.05,0.0,0.36,21.0
203597,3.0,2200.0,48.428,79.01,26.39202400192953,26.955375,0.16,80.9,6.78,0.367375,6.9,21.0
203598,3.0,2000.0,37.97512500000001,65.78,36.249130169185406,32.784375000000004,0.22,91.475,0.0,0.0,0.0,21.0
203604,3.0,2000.0,16.535375000000002,63.45,24.12371885443836,10.471875,0.38,92.3,103.79,14.50875,106.85,21.0
203608,3.0,2000.0,33.29725,67.09,30.18460184471137,15.961,0.27,84.7125,78.77,17.0365,119.2,21.0
203609,3.0,2000.0,40.214875,53.68,32.480137636449925,22.413375,0.2,96.3125,9.62,1.7726249999999997,21.14,21.0
203612,3.0,2200.0,35.594,70.13,32.88932993415794,11.020625,0.19,100.0,110.74,23.01025,160.33,21.0
203614,3.0,2200.0,40.32637500000001,55.55,30.4065146096978,10.999,0.22,94.675,5.28,0.0,5.28,21.0
203615,3.0,2200.0,85.86775,107.5,34.094673711495126,21.796625,0.2,99.3625,0.22,0.0,0.24,21.0
203617,3.0,2000.0,29.824375,76.35,37.88655535516901,14.869749999999998,0.33,93.0625,94.16,3.1365000000000003,109.99,21.0
203627,4.0,2400.0,52.56374999999999,81.06,37.88218858609108,17.645125,0.21,86.925,0.0,0.0,0.0,21.0
203630,3.0,2200.0,63.62537500000001,90.41,35.63946739733088,13.494000000000002,0.27,90.025,25.08,0.374125,41.84,21.0
203631,3.0,2200.0,17.128500000000006,54.53,24.750817662488213,4.851625,0.32,89.20000000000002,0.01,0.0,0.01,21.0
203632,3.0,2000.0,96.32375,113.52,32.13205585935735,24.4945,0.2,100.0,24.22,0.070875,24.93,21.0
203633,3.0,2000.0,43.40125000000001,73.54,34.29303972406778,12.667,0.28,92.775,66.19,14.410625,131.34,21.0
203635,3.0,2000.0,60.758375,73.48,39.58110565240086,20.54375,0.25,93.1625,7.8,0.638375,21.57,21.0
203637,3.0,2200.0,41.270875,59.43,34.1284506481055,12.89175,0.2,87.0375,32.31,4.4375,45.32,21.0
203638,3.0,2200.0,66.277,89.44,31.8283997990947,14.30325,0.21,100.0,130.65,16.511125,157.68,21.0
203641,4.0,2400.0,48.330875,89.14,29.20604923904681,15.207875000000003,0.22,96.675,6.87,1.897,6.87,21.0
203643,3.0,2000.0,74.045125,116.58,35.51205627396104,22.590875,0.22,100.0,2.45,2.449875,4.77,21.0
203644,3.0,2000.0,61.86087499999999,89.56,34.79168359944313,19.6445,0.19,99.875,26.23,1.265,46.31,21.0
203649,3.0,2200.0,57.0015,87.33,30.650503347415977,9.91725,0.16,86.8875,3.77,0.0,6.9,21.0
203653,3.0,2200.0,52.274125,66.83,32.073774094892485,16.530875,0.23,100.0,114.55,5.29975,161.51,21.0
203655,3.0,1800.0,96.384625,151.27,29.4596682080234,37.75525,0.19,100.0,13.95,0.01925,24.95,21.0
203656,3.0,1800.0,69.04875,111.77,33.37189921409561,40.420875,0.22,84.1625,41.58,10.131375,131.03,21.0
203658,3.0,1800.0,81.122,111.64,31.840318109671248,38.164625,0.21,87.2,7.72,5.313375,26.18,21.0
203660,3.0,2000.0,64.19125,117.96,33.231720831153964,33.800625000000004,0.2,91.9625,7.7,3.8225,40.47,21.0
203667,3.0,2000.0,70.08137500000001,113.28,30.316899348736506,24.365375,0.25,94.5,6.83,1.550125,41.64,21.0
203680,3.0,2000.0,58.0705,95.96,30.874583820578536,25.830375,0.2,98.5,94.15,32.584375,190.34,21.0
203684,3.0,2000.0,60.45762500000001,81.82,30.727562020342607,26.264625,0.26,88.5125,1.72,0.0,5.28,21.0
203685,3.0,2000.0,28.717625,69.21,24.60675038130949,14.67575,0.34,89.9375,0.0,0.0,0.01,21.0
203688,3.0,2000.0,96.11087500000002,134.9,29.726238184615912,27.40687500000001,0.22,100.0,0.05,0.0,0.24,21.0
203691,3.0,1800.0,91.21825,142.55,29.642077936790127,27.267375,0.21,100.0,20.26,17.806874999999994,22.58,21.0
203693,3.0,2000.0,77.1235,115.1,31.312345279224328,25.66475,0.24,99.925,63.73,23.2715,177.12,21.0
203694,3.0,2000.0,57.88525,108.89,32.334448089155174,32.54375,0.21,97.4875,33.14,15.493125000000004,125.42,21.0
203695,3.0,2000.0,58.82699999999999,82.13,27.81751221076693,22.698375,0.29,86.075,13.94,3.69325,48.38,21.0
203698,3.0,1800.0,80.83987500000002,147.8,27.64723610550275,20.029,0.23,99.725,0.0,0.0,0.36,21.0
203699,3.0,1800.0,62.71375,93.34,27.793250829782416,12.284,0.2,84.5625,0.0,0.0,0.0,21.0
203700,3.0,1800.0,57.965625,101.9,26.39253071847952,13.059125000000002,0.23,94.725,18.02,13.58575,20.46,21.0
203702,3.0,2000.0,59.38275,109.84,28.908499866208512,22.5105,0.23,94.7875,0.37,0.00525,6.9,21.0
203707,3.0,2000.0,63.14975,84.32,25.41744877303865,17.491625,0.29,89.3,38.6,12.371,166.78,21.0
203710,3.0,2000.0,62.206375,93.17,28.27166278800229,26.396875,0.21,95.4875,4.83,0.322875,10.52,21.0
203711,3.0,2000.0,75.54137499999999,111.58,29.56726011183031,22.016125,0.21,99.6,16.72,5.434,51.74,21.0
203715,3.0,1800.0,70.752875,139.8,34.11159373198731,20.89475,0.22,100.0,20.34,0.08525,22.66,21.0
203717,3.0,2200.0,60.7125,98.28,31.998681949331274,13.29875,0.22,98.6125,18.75,0.125125,125.44,21.0
203719,3.0,2200.0,41.357625,102.08,27.573044156350026,3.49825,0.28,88.43750000000001,11.19,9.265,49.0,21.0
203724,3.0,2200.0,56.240625,130.6,28.11399701885773,7.037000000000001,0.22,100.0,0.0,0.0,0.24,21.0
203726,3.0,2200.0,41.137375,78.16,26.27455711243945,3.873625,0.3,93.45,0.0,0.0,5.28,21.0
203728,3.0,2200.0,21.11475,51.03,21.89603442327166,1.5873750000000002,0.36,93.7,0.0,0.0,0.01,21.0
203729,3.0,2200.0,25.51725,57.89,23.07660600317956,0.7915000000000001,0.35,86.72500000000002,54.69,3.7075,175.51,21.0
203730,3.0,1800.0,52.850875,127.65,32.37995521468275,13.999249999999998,0.22,99.85,0.0,0.0,0.36,21.0
203731,3.0,1800.0,36.613,90.97,27.53044805253907,6.683875,0.24,88.9625,0.0,0.0,0.0,21.0
203732,3.0,2200.0,44.404625,108.23,27.193154264280487,4.436624999999999,0.25,100.0,71.87,32.085875,206.11,21.0
203733,3.0,2200.0,38.70112500000001,77.27,24.414447896311035,3.111,0.32,77.7875,16.14,8.009625,56.39,21.0
203742,3.0,2200.0,37.668875,100.27,23.4176639323894,5.2413750000000014,0.29,81.44999999999997,0.04,0.038,6.91,21.0
203745,3.0,1800.0,36.837125,89.74,29.688063353872604,8.570125,0.23,98.58750000000002,15.56,0.0735,20.53,21.0
203752,3.0,2200.0,46.981875,93.02,25.94257373146629,10.130875,0.23,99.95,64.94,9.343125,170.78,21.0
203756,3.0,1800.0,80.048,164.22,29.922360288486576,17.7985,0.2,100.0,0.09,0.0,24.66,21.0
203757,3.0,2200.0,53.61087499999999,110.35,29.72804701818973,11.95,0.23,99.925,6.7,0.0,51.55,21.0
203760,3.0,2200.0,46.392625,93.41,25.769485912392987,6.423125,0.23,96.2,0.42,0.0195,10.41,21.0
203762,3.0,2200.0,35.301125,84.35,23.31207897487243,1.278625,0.3,98.3,29.02,11.349125,174.83,21.0
203767,3.0,1800.0,69.24425000000001,112.29,26.970562745289,10.535875,0.26,90.7,7.61,1.65475,26.61,21.0
203768,3.0,1800.0,63.53112499999999,106.95,29.02289329097284,10.44325,0.24,95.9,38.46,13.91925,131.11,21.0
203771,3.0,2200.0,26.265375,67.83,22.02644709707825,0.45625,0.34,76.03750000000002,12.72,1.020625,57.41,21.0
203774,3.0,2200.0,42.19425,105.45,24.93680698401021,8.227875000000001,0.25,99.95,5.43,0.0,38.88,21.0
203775,3.0,2200.0,34.62975,101.17,25.50715832058957,4.52825,0.26,95.575,68.13,12.768375,217.45,21.0
203777,3.0,2200.0,39.105125,124.97,24.194598313765287,4.661125,0.24,99.875,0.0,0.0,0.24,21.0
203781,2.0,2000.0,15.219749999999998,30.01,19.725541566582848,0.0,0.38,98.0375,4.63,0.404875,37.65,21.0
203784,3.0,2000.0,21.377250000000004,77.0,22.681700792007327,2.4094999999999995,0.35,86.775,0.0,0.0,0.0,21.0
203786,3.0,2000.0,45.56675,122.36,24.5313679740168,11.538375,0.24,98.8375,0.0,0.0,0.05,21.0
203788,3.0,2200.0,31.745625,90.09,20.35124059543397,3.994,0.32,74.95,0.04,0.00075,6.82,21.0
203789,3.0,2000.0,61.17725,92.58,25.85331063712729,15.334625,0.24,98.0625,15.81,0.188125,122.73,21.0
203790,3.0,2000.0,29.57975,79.81,24.73765022380717,7.950375,0.31,97.325,13.66,0.0,20.53,21.0
203791,3.0,2000.0,69.524,172.61,27.310734668748328,13.970375,0.25,99.8625,0.09,0.07025,24.57,21.0
203792,3.0,2000.0,59.83450000000001,105.8,23.22265559182549,8.970500000000003,0.25,83.725,24.13,0.076,117.31,21.0
203793,3.0,2000.0,55.2585,116.02,23.51577005846264,6.558124999999999,0.28,79.10000000000002,10.3,3.32825,20.55,21.0
203798,3.0,2200.0,34.82225,80.02,20.994834223508263,2.001875,0.26,91.7,0.34,0.0,10.36,21.0
203800,3.0,2200.0,21.506875,78.51,21.32526750095402,2.7364999999999995,0.32,96.2125,26.82,3.0979999999999994,171.67,21.0
203808,3.0,2200.0,30.138375,70.46,22.498998808288288,0.0,0.33,83.9875,0.0,0.0,5.28,21.0
203809,3.0,2000.0,41.45974999999999,81.48,22.920356006566788,5.498500000000001,0.25,99.2625,44.79,2.8585,167.65,21.0
203819,3.0,2200.0,18.483375,44.23,20.895948934932253,0.0,0.38,75.53750000000002,55.25,6.808,182.32,21.0
203821,3.0,2200.0,27.8635,91.76,24.58875307403515,0.0,0.35,84.26249999999997,12.73,1.91625,50.9,21.0
203823,3.0,2000.0,65.09887499999999,139.82,28.24961141717472,16.93675,0.24,99.9125,17.89,0.0,20.65,21.0
203824,3.0,2200.0,17.0635,34.71,18.7349983198948,0.80025,0.4,86.56249999999999,0.0,0.0,0.01,21.0
203832,2.0,2000.0,3.49825,91.49,22.65079445546384,0.0,0.32,74.5125,11.2,0.01525,37.82,21.0
203833,2.0,2000.0,3.873625,70.46,19.644167786010307,0.0,0.39,79.86250000000003,0.0,0.0,5.28,21.0
203839,2.0,2000.0,2.3876250000000003,34.19,17.21882301725255,0.0,0.44,80.875,0.0,0.0,0.01,21.0
203840,2.0,2000.0,0.321625,30.01,18.240795349229085,0.0,0.44,97.4125,3.74,0.103875,35.13,21.0
203843,2.0,2000.0,10.427625,89.94,19.172219473303336,1.1925,0.43,69.22500000000001,0.04,0.00025,3.81,21.0
203848,2.0,2000.0,12.472375,90.8,19.26074016228826,0.2769999999999999,0.38,79.92500000000003,3.2,0.0,24.85,21.0
203853,2.0,2000.0,8.42525,74.26,19.184629075753048,0.0,0.27,80.68750000000001,0.02,0.0,9.16,21.0
203854,2.0,2000.0,4.31775,74.08,20.19762883880068,0.302625,0.43,85.4875,14.91,0.46325,141.83,21.0
203855,2.0,2000.0,9.57475,101.52,23.04496365693008,0.60975,0.4,71.35000000000002,46.86,2.009875,200.79,21.0
203857,2.0,2000.0,0.7915000000000001,37.42,19.706621675446147,0.0,0.4,69.025,10.55,0.0315,169.68,21.0
203858,2.0,2000.0,3.567125,67.54,20.5642571911153,0.0,0.36,65.875,9.03,0.0,45.03,21.0
203861,2.0,2000.0,22.341625,93.53,23.86232839928206,4.055375,0.34,92.225,2.07,1.876625,35.33,21.0
203865,2.0,2000.0,0.80025,31.11,16.229171838589785,0.0,0.46,84.2,0.0,0.0,0.0,21.0
203866,2.0,2000.0,0.456125,62.39,19.012677731639908,0.0,0.37,67.8625,1.06,0.03725,23.0,21.0
203867,2.0,2000.0,0.0,64.33,18.758201639767154,0.0,0.43,83.6875,0.0,0.0,1.72,21.0
203868,2.0,2000.0,5.138000000000001,86.7,21.226992242937964,0.0,0.42,82.475,20.43,5.6517500000000025,116.25,21.0
203869,2.0,2000.0,0.0,73.58,21.44116687588032,0.0,0.33,72.0125,1.93,0.0,18.03,21.0
203875,2.0,2000.0,7.950375,74.49,19.92450346495828,0.0,0.38,98.3,0.0,0.0,18.09,21.0
203876,2.0,2000.0,2.001875,70.63,17.916504091424674,0.0,0.29,86.32499999999996,0.0,0.0,4.85,21.0
203877,2.0,2000.0,3.0391249999999994,67.47,18.973826411836825,0.0,0.45,96.5875,7.55,3.986125,57.5,21.0
203881,2.0,2000.0,0.0,36.52,19.117739225657,0.0,0.41,93.3375,6.88,0.0394999999999999,76.15,21.0
203888,2.0,2000.0,6.4015,77.21,18.627422812469103,0.548125,0.37,84.625,1.82,0.08025,10.97,21.0
203893,2.0,2000.0,30.47775,142.59,29.30981826969822,8.085125,0.25,100.0,0.0,0.0,20.34,21.0
203894,2.0,2000.0,7.6324999999999985,99.29,20.6479365244145,0.746875,0.4,84.46249999999998,9.4,6.063875,18.78,21.0
203898,2.0,2000.0,6.423000000000001,74.62,19.836186873073785,0.0,0.28,99.875,11.31,7.092499999999999,114.8,21.0
203902,2.0,2000.0,33.319125,147.5,32.43280599243703,12.91275,0.23,100.0,7.39,7.177375,21.34,21.0
203904,2.0,2000.0,12.798125,92.29,21.586042633514705,3.827875,0.41,78.6375,19.02,16.382,74.52,21.0
203905,2.0,2000.0,4.973875000000001,108.12,20.43118946077604,0.312625,0.43,100.0,0.0,0.0,0.05,21.0
203908,2.0,2000.0,6.392375,71.02,18.030085457124667,1.205875,0.46,70.0625,0.03,0.033125,0.44,21.0
203909,2.0,2000.0,0.0,24.78,17.771415903980742,0.0,0.49,98.55,2.12,1.611375,14.83,21.0
203916,2.0,2000.0,12.111875,99.6,22.721876327492065,2.887875,0.28,96.2625,0.14,0.135625,16.85,21.0
203917,2.0,2000.0,13.265875,108.1,22.113941484557447,1.38675,0.35,88.76249999999996,0.0,0.0,0.0,21.0
203918,2.0,2000.0,5.527125,74.92,18.31792590437743,1.1683750000000002,0.46,88.14999999999998,0.0,0.0,0.0,21.0
203921,3.0,2000.0,59.597375,153.62,28.466754628771053,40.24887500000001,0.19,100.0,15.08,7.7565,15.24,21.0
203923,3.0,2000.0,6.876375,79.38,17.808343713130476,3.04875,0.47,85.08749999999998,44.51,25.5665,83.05,21.0
203925,3.0,2000.0,6.253374999999999,82.06,20.790720768813785,5.17925,0.42,90.5375,12.81,6.738249999999999,23.75,21.0
203927,3.0,2000.0,13.3875,77.78,24.733789478557267,11.66,0.35,90.05000000000004,0.0,0.0,0.0,21.0
203929,3.0,2000.0,7.205625,46.23,23.91612845369844,4.088125,0.33,92.675,0.0,0.0,0.0,21.0
203935,3.0,2000.0,2.4235,57.63,17.103735249418506,1.598375,0.4,83.69999999999997,2.84,2.762375,10.87,21.0
203937,3.0,2000.0,7.840625,69.68,23.89252647460033,3.956625,0.28,98.475,2.32,2.17975,9.01,21.0
203947,3.0,2000.0,25.698375,101.75,29.615064413366746,18.691625,0.38,96.6375,14.34,12.455,33.28,21.0
203949,3.0,2000.0,30.78025,118.47,33.951877933184626,17.239125,0.26,100.0,5.85,5.853124999999999,26.2,21.0
203950,3.0,2000.0,2.398375,44.06,16.896569651445066,0.0,0.49,76.64999999999998,0.04,0.004625,0.08,21.0
203951,3.0,2000.0,5.12925,57.61,23.42264992241273,4.20475,0.27,100.0,33.48,25.02875,101.28,21.0
203953,3.0,2000.0,0.0,48.39,16.75021861491914,0.0,0.3,90.525,0.0,0.0,0.42,21.0
203955,3.0,2000.0,0.0,41.36,20.053196870242463,0.0,0.34,79.5875,0.07,0.0505,13.17,21.0
203956,3.0,2000.0,0.0,25.52,18.339310318504072,0.0,0.42,83.80000000000003,16.42,16.35,77.92,21.0
203959,3.0,2000.0,0.60975,49.54,20.311078726088127,0.0,0.44,89.8,26.88,19.22175,111.52,21.0
203960,3.0,2000.0,0.0,21.91,15.154985033169408,0.0,0.47,83.475,0.0,0.0,0.0,21.0
203961,3.0,2000.0,0.0,41.14,16.982167234445527,0.0,0.45,88.11250000000004,0.0,0.0,0.0,21.0
203962,3.0,2000.0,3.060375,41.1,17.80464939076245,2.75775,0.48,97.7125,25.49,21.03875,57.61,21.0
203963,3.0,2000.0,5.6851249999999975,66.59,23.68031676011799,5.3725,0.38,100.0,0.0,0.0,0.0,21.0
203964,3.0,2000.0,4.089875,48.88,22.66090630361145,4.089875,0.32,98.5625,2.83,2.831375,18.39,21.0
203967,3.0,2000.0,0.0,39.16,18.374675480806328,0.0,0.38,71.475,0.14,0.099625,17.3,21.0
203976,3.0,2000.0,2.779625,35.72,17.36056131145118,1.57375,0.49,84.11250000000003,0.04,0.0,0.08,21.0
203981,3.0,2000.0,0.0,18.48,17.450204302173802,0.0,0.44,79.41250000000002,43.64,27.25,98.92,21.0
203982,3.0,2000.0,34.105375,57.43,29.77560281589641,28.84875000000001,0.17,91.05,0.0,0.0,0.0,21.0
203985,3.0,2000.0,0.0,34.82,16.144801474800815,0.0,0.32,93.525,0.0,0.0,0.34,21.0
203986,3.0,2000.0,31.030125,76.94,25.47016698549557,17.983125,0.28,95.225,0.0,0.0,0.0,21.0
203990,3.0,2000.0,16.267625,45.85,24.84014883751859,12.17775,0.33,98.175,5.42,2.584875,19.08,21.0
203991,3.0,2000.0,10.973875,32.78,19.47880044136896,8.216000000000001,0.43,100.0,60.74,35.71025,88.02,21.0
203993,3.0,2000.0,9.593875,51.98,19.77934441860129,5.38925,0.29,99.8875,57.17,25.052875,103.32,21.0
203998,3.0,2000.0,33.16325,88.75,27.68095205087908,27.237,0.13,98.0625,16.0,3.194375,26.3,21.0
203999,3.0,2000.0,19.905125,79.74,23.35306114418405,13.028875,0.28,100.0,51.87,9.922125,78.56,21.0
204000,3.0,2000.0,108.77325,184.73,28.56226799382412,55.6115,0.25,99.725,27.64,12.702125,27.87,21.0
204002,3.0,2000.0,0.0,17.06,13.474455154685543,0.0,0.54,85.97500000000002,0.0,0.0,0.0,21.0
204003,3.0,2000.0,55.07449999999999,125.63,30.075107484181647,29.750374999999995,0.22,100.0,10.91,5.054499999999999,28.8,21.0
204006,3.0,2000.0,41.87325000000001,106.0,24.14245740911907,19.126375,0.23,93.54999999999998,52.59,38.255125,68.4,21.0
204008,3.0,2000.0,0.0,30.14,16.28522930617039,0.0,0.47,91.0375,0.0,0.0,0.0,21.0
204009,3.0,2000.0,0.0,27.86,19.255382580089872,0.0,0.39,81.6125,0.4,0.3535,13.15,21.0
204011,3.0,2000.0,16.010875,55.12,25.471572665571102,10.32575,0.3,99.7125,0.0,0.0,0.0,21.0
204012,3.0,2000.0,0.0,26.27,16.991506635450904,0.0,0.51,75.06249999999999,0.14,0.0,12.86,21.0
204013,3.0,2000.0,11.268,46.51,26.30612479150332,11.268,0.37,100.0,94.24,69.3625,164.37,21.0
204017,3.0,2000.0,15.230375,58.42,23.179300044815697,8.386125000000002,0.29,98.25,17.92,15.603499999999997,23.35,21.0
204024,3.0,2000.0,2.1463750000000004,48.42,14.672609136947653,0.0,0.55,88.05,3.19,0.351375,10.21,21.0
204025,3.0,2200.0,16.793625000000002,26.37,22.53586013791817,5.5256250000000025,0.38,95.225,90.65,2.065875,143.17,21.0
204026,3.0,2200.0,17.164,29.17,21.327115413585545,1.465875,0.32,82.1,0.0,0.0,0.0,21.0
204028,2.0,2200.0,0.0,0.79,17.07885347158707,0.0,0.46,67.725,44.55,0.9525,55.14,21.0
204041,3.0,2200.0,18.534625,35.06,20.36252859462654,2.267125,0.35,91.1375,5.42,0.0,5.49,21.0
204043,3.0,2200.0,0.0,2.39,12.832509339308396,0.0,0.6,78.85,0.0,0.0,0.0,21.0
204047,2.0,2200.0,0.0,3.87,15.865702879727433,0.0,0.52,80.83750000000002,0.0,0.0,0.0,21.0
204048,2.0,2200.0,0.0,3.5,18.663206059173127,0.0,0.41,72.66250000000002,0.4,0.0,11.6,21.0
